Kingdom,Phylum,Class,Order,Family,Genus,Species,SAE3_00,SAE3_05,SAE3_23,SAE3_37,HSE6_05,HSE6_23,SAE3 Sum Raw Reads,HSE6 Sum Raw Reads,Total Raw Reads,Rank
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium maritypicum,11,34,62,108,31,176,215,207,422,4271
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium oleivorans,12,47,60,96,51,155,215,206,421,4277
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium paraoxydans,18,90,122,194,77,297,424,374,798,3194
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp.,84,150,112,256,158,416,602,574,1176,2578
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. 11MF,5,24,21,62,25,72,112,97,209,4973
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. 292MF,56,109,133,215,149,377,513,526,1039,2761
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. B19,37,80,79,205,92,277,401,369,770,3259
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. B24,26,54,88,128,66,210,296,276,572,3782
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. CH12i,13,50,59,75,37,158,197,195,392,4362
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. KROCY2,0,10,25,37,8,52,72,60,132,5247
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. MRS-1,24,51,37,77,50,111,189,161,350,4497
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. oral taxon 186,17,37,42,84,29,81,180,110,290,4709
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. TS-1,19,60,81,151,80,301,311,381,692,3440
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. UCD-TDU,9,36,77,120,69,173,242,242,484,4081
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. UNC423CL45Tsu,28,63,76,146,96,259,313,355,668,3506
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. UNCCL10,0,1,1,1,0,6,3,6,9,5610
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp. URHA0036,4,56,86,154,68,201,300,269,569,3791
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium testaceum,34,97,93,166,97,304,390,401,791,3210
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium yannicii,49,97,105,183,118,298,434,416,850,3087
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Streptosporangiaceae,Microbispora,Microbispora sp. ATCC PTA-5024,15,155,267,495,160,689,932,849,1781,2014
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Microbulbifer agarilyticus,17,180,238,406,140,522,841,662,1503,2236
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Microbulbifer thermotolerans,18,228,344,622,154,665,1212,819,2031,1870
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Microbulbifer,Microbulbifer variabilis,23,175,293,501,166,659,992,825,1817,1991
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Nostocales,Microchaetaceae,Microchaete,Microchaete sp. PCC 7126,7,224,348,575,173,756,1154,929,2083,1835
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,3,76,113,233,93,299,425,392,817,3149
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Oscillatoriales,unclassified Oscillatoriales,Microcoleus,Microcoleus sp. PCC 7113,40,1017,1432,2617,982,3254,5106,4236,9342,504
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Oscillatoriales,unclassified Oscillatoriales,Microcoleus,Microcoleus vaginatus,21,651,1012,1726,677,2064,3410,2741,6151,747
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Chroococcales,unclassified Chroococcales,Microcystis,Microcystis aeruginosa,100,2122,3393,4980,2033,6659,10595,8692,19287,237
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Chroococcales,unclassified Chroococcales,Microcystis,Microcystis sp. T1-4,9,186,304,561,160,637,1060,797,1857,1969
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Propionibacteriaceae,Microlunatus,Microlunatus phosphovorus,7,133,250,493,145,1038,883,1183,2066,1848
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora aurantiaca,3,83,111,221,91,250,418,341,759,3284
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora echinospora,7,125,183,412,108,465,727,573,1300,2455
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora endolithica,6,110,155,256,82,367,527,449,976,2869
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora lupini,5,101,162,369,126,499,637,625,1262,2489
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora olivasterospora,7,71,127,268,97,389,473,486,959,2894
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora sagamiensis,8,77,167,275,74,336,527,410,937,2931
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora sp. ATCC 39149,4,71,147,293,99,462,515,561,1076,2700
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora sp. CNB394,5,40,74,135,62,212,254,274,528,3927
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora sp. L5,7,24,60,101,39,136,192,175,367,4442
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Micromonospora,Micromonospora sp. M42,3,54,80,224,63,252,361,315,676,3484
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga flocculans,13,112,200,309,115,493,634,608,1242,2511
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga lotononidis,20,251,333,536,247,783,1140,1030,2170,1772
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga lupini,58,335,492,956,387,1249,1841,1636,3477,1260
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Microvirgula,Microvirgula aerodenitrificans,28,342,219,528,152,587,1117,739,1856,1970
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales,Mitsuaria,Mitsuaria sp. H24L5A,38,282,241,540,194,631,1101,825,1926,1929
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,Mitsuokella jalaludinii,4,306,303,450,404,682,1063,1086,2149,1782
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,Mitsuokella multacida,2,322,401,434,466,695,1159,1161,2320,1685
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,Mitsuokella sp. oral taxon 131,4,306,415,545,533,798,1270,1331,2601,1562
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Dermatophilaceae,Mobilicoccus,Mobilicoccus pelagius,3,104,133,181,79,355,421,434,855,3075
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii,4,87,147,166,108,294,404,402,806,3173
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus mulieris,3,68,104,151,73,210,326,283,609,3675
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Geodermatophilaceae,Modestobacter,Modestobacter multiseptatus,4,61,87,162,77,228,314,305,619,3639
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Geodermatophilaceae,Modestobacter,Modestobacter roseus,4,60,115,223,61,281,402,342,744,3320
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Geodermatophilaceae,Modestobacter,Modestobacter sp. DSM 44400,8,71,108,259,97,328,446,425,871,3048
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Geodermatophilaceae,Modestobacter,Modestobacter sp. DSM 45753,1,14,9,20,4,31,44,35,79,5407
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium sp. CM50,3,333,328,309,541,545,973,1086,2059,1858
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium timidum,0,51,41,43,106,86,135,192,327,4574
Bacteria,Tenericutes,Mollicutes,unclassified Mollicutes,unclassified Mollicutes,unclassified Mollicutes,Mollicutes bacterium HR1,2,1195,512,943,599,1107,2652,1706,4358,1027
Bacteria,Tenericutes,Mollicutes,unclassified Mollicutes,unclassified Mollicutes,unclassified Mollicutes,Mollicutes bacterium HR2,8,1541,903,1178,812,2414,3630,3226,6856,677
Bacteria,Cyanobacteria,unclassified Cyanobacteria,Oscillatoriales,unclassified Oscillatoriales,Moorea,Moorea producens,26,734,1083,1915,678,2476,3758,3154,6912,669
Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,Moorella perchloratireducens,30,3694,3759,6194,6007,9128,13677,15135,28812,159
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella boevrei,1,42,82,114,49,179,239,228,467,4131
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella caprae,7,60,118,167,104,259,352,363,715,3382
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella catarrhalis,4,78,169,170,76,298,421,374,795,3203
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella macacae,8,42,72,106,39,146,228,185,413,4296
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Morganella morganii,7,182,272,358,158,465,819,623,1442,2276
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Morganella sp. EGD-HP17,1,13,21,16,22,37,51,59,110,5311
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Moritella dasanensis,8,126,208,284,99,339,626,438,1064,2723
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Moritella marina,0,109,160,210,111,260,479,371,850,3088
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter paludis,79,1598,1857,1722,1819,5042,5256,6861,12117,401
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,Mucispirillum schaedleri,11,340,680,831,318,1179,1862,1497,3359,1296
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda ruestringensis,14,421,494,504,383,1193,1433,1576,3009,1425
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium abscessus,17,207,367,533,214,899,1124,1113,2237,1726
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium africanum,1,3,7,37,5,41,48,46,94,5366
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium aromaticivorans,6,51,70,140,44,231,267,275,542,3879
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium,23,160,265,451,191,606,899,797,1696,2073
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium bovis,3,16,28,60,11,77,107,88,195,5018
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium canettii,9,81,136,301,77,375,527,452,979,2864
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium chelonae,0,0,2,3,3,13,5,16,21,5555
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium chubuense,6,52,80,161,56,216,299,272,571,3784
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium colombiense,3,34,58,105,38,126,200,164,364,4452
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium fortuitum,3,20,45,57,17,73,125,90,215,4944
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium genavense,2,36,72,128,42,156,238,198,436,4224
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium gilvum,6,51,72,147,39,180,276,219,495,4052
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium hassiacum,6,52,70,140,39,160,268,199,467,4132
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium indicus pranii,2,2,7,19,11,14,30,25,55,5472
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium intracellulare,8,60,77,153,54,213,298,267,565,3803
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium iranicum,3,63,102,156,72,215,324,287,611,3664
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium kansasii,16,190,273,662,185,833,1141,1018,2159,1779
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium liflandii,2,26,30,79,22,78,137,100,237,4868
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium mageritense,7,55,73,114,40,161,249,201,450,4177
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium marinum,12,112,155,345,118,426,624,544,1168,2588
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium mucogenicum,0,46,84,141,45,178,271,223,494,4056
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium neoaurum,8,97,94,172,99,200,371,299,670,3499
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium orygis,1,1,4,8,5,6,14,11,25,5544
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium parascrofulaceum,3,36,62,149,44,145,250,189,439,4213
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium phlei,7,46,99,175,61,204,327,265,592,3726
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium rhodesiae,14,155,243,478,186,620,890,806,1696,2074
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium septicum,6,45,70,128,43,135,249,178,427,4257
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium simiae,4,34,51,99,36,124,188,160,348,4508
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium smegmatis,28,150,238,445,170,597,861,767,1628,2125
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp.,3,49,85,140,50,205,277,255,532,3916
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 012931,7,34,57,131,52,174,229,226,455,4163
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 141,0,28,37,77,26,106,142,132,274,4752
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 155,4,30,90,100,48,136,224,184,408,4311
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 360MFTsu5.1,2,41,84,97,36,123,224,159,383,4392
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. H4Y,0,10,31,46,9,48,87,57,144,5194
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. JDM601,2,60,88,163,52,171,313,223,536,3899
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. MAC_011194_8550,0,1,7,2,1,7,10,8,18,5569
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. MAC_080597_8934,1,8,8,14,5,18,31,23,54,5477
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. MOTT36Y,2,14,22,58,17,51,96,68,164,5130
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. TKK-01-0059,0,7,7,7,11,25,21,36,57,5464
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UM_CSW,5,42,91,211,76,227,349,303,652,3557
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UM_RHS,10,60,88,182,58,204,340,262,602,3699
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UM_WGJ,4,38,75,121,55,168,238,223,461,4141
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UM_WWY,12,100,115,216,97,285,443,382,825,3130
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UNC280MFTsu5.1,5,49,56,116,38,156,226,194,420,4282
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UNC410CL29Cvi84,3,23,33,63,21,63,122,84,206,4983
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. UNCCL9,4,22,35,42,21,66,103,87,190,5038
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. URHB0044,13,76,128,295,96,388,512,484,996,2831
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. URHD0025,2,33,69,72,49,125,176,174,350,4498
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. VKM Ac-1816D,1,0,0,1,2,1,2,3,5,5633
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. VKM Ac-1817D,1,8,26,54,26,72,89,98,187,5050
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium thermoresistibile,5,41,84,106,42,162,236,204,440,4210
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,12,189,308,710,311,827,1219,1138,2357,1662
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium tusciae,7,60,120,223,74,285,410,359,769,3261
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium vaccae,6,57,63,162,65,212,288,277,565,3804
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium xenopi,7,40,65,125,36,176,237,212,449,4180
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium yongonense,3,10,30,40,8,38,83,46,129,5260
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma agalactiae,2,21,48,42,32,79,113,111,224,4918
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma alkalescens,3,39,58,40,91,80,140,171,311,4635
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma alligatoris,0,11,28,34,22,43,73,65,138,5220
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma alvi,1,19,36,43,48,63,99,111,210,4968
